Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December
..REGION VI (WESTERN VISAYAS),Okra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Patola [Dishrag gourd], native",22.14,25.13,22,21.5,19.75,22.72,21.35,15.18,11.26,11.04,..,26.48,28.97,29.68,28.05,24,22.54,32.74,26.75,34.43,31.51,27.42,28.86,22.34,25.95,24.15,27.17,26.68,25.32,28.46,24.66,33.4,26.68,27.46,28.88,26.94,30.88,29.68,26.05,27.18,25.66,24.48,21.61,29.92,15.74,23.72,26.15,19.26,34.63,17.77,25.69,20.23,16.75,23.89,25.12,26.66,17.63,20.33,21.45,32.86,30.18,15.13,27.15,25.68,19.89,20.91,22.78,22.27,24.02,17.49,17.46,17.42,..,..,22.35,28.75,38.17,..,18.92,17.7,16.6,16.55,16.2,22.25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Squash,15.42,11.27,10.8,10.8,12.4,12.42,12.4,10.03,8.85,8.01,10.22,11.25,14.48,22.75,19.91,16.97,12.29,14.92,16.14,17.6,18.92,18.86,18.83,18.92,18.86,13.57,11.35,11.6,12.6,15.52,15.88,15.91,20.93,22.17,21.88,20.86,19.06,21.6,18.87,17,14.16,13.17,12.87,11.11,13.68,19.55,24,26.8,18.95,18.58,13.56,13,14.31,12.43,13.16,13.79,14.99,16.55,12.34,10.07,11.67,12.65,14.87,20.06,17.99,17.35,16.62,16.55,13.64,12.81,12.86,14.54,14.61,14.13,12,10.25,10.42,12.56,20.92,16.64,12.7,11.97,14.52,15.89,19.48,20.5,17.79,16.63,13.32,10.41,11.83,13.43,17.06,20.86,21.74,17.59,20.29,19.91,18.35,20.15,18.81,21.9,28.77,22.75,18.85,19.58,13.31,13.51,10.69,12.52,16.81,24.52,43.58,21.49,18.08,17.4,18.28,20,23.7,22.49,18.37,16.73,16.89,14.99,14.49,14.98,16.64,17.27,17,17.1,17.43,29.3,42.99,30.9,19.51,16.28,13.33,14.72,19.47,26.25,28.12,29.67,18.67,27.88,26.11,21.75,24.1,22.53,18.42,22.54,27.64,30.42,25.34,23.26,25.43,31.1
..REGION VI (WESTERN VISAYAS),Tomato,17.89,11.1,10.5,10.83,13.65,17.02,23.1,35.55,34.54,19.57,21.74,27.43,30.55,39.07,20.17,15.12,13.66,15.63,28.88,29.53,31.77,31.78,37.66,36.94,31.66,18.46,20.46,33.72,34.42,39.11,28.63,27.59,31.72,32.26,32.03,27.2,27.52,23.03,13.52,8.88,17.87,35.95,56.34,61.03,49.22,40.58,33.69,..,27.84,16.65,15.74,12.69,18.57,15.06,20,28.71,40.12,51.41,51.5,52.51,41.51,23.1,13.75,15.38,18.06,31.74,35.43,28.63,24.8,33.42,46.92,50.08,38.86,15.33,17.12,26.46,43.48,41.28,38.37,32.44,41.8,54.55,45.28,47.23,36.62,39,34.38,27.53,18.96,32.88,41.23,40.85,40.43,44.25,49.51,47.66,45.55,41.13,..,44.05,41.83,36.77,49.77,54.43,..,44.25,48.67,52,38,37.5,33.08,36.77,52.26,42.92,45.31,50.92,53.08,52.64,52.85,47.46,49,47.83,43.23,42,40.92,38,40.29,46.62,55,63.92,87.46,91,51.38,44,37.5,30.38,29,35.15,50.77,..,68.77,61.46,..,60,57.85,42.92,39.38,57.23,60,60.38,53.38,46.86,58.85,55.31,51.77,63.77
..REGION VI (WESTERN VISAYAS),"Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Upo [Bottle gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.69,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Ampalaya [Bitter gourd],36.08,42.31,30.13,33.54,29.8,34.77,29.76,26.89,21.11,26.11,39.62,39.03,42.16,45.8,36.84,38.19,35.29,40.19,41.48,35.7,38.34,43.87,44.75,38.31,38.65,36.05,36.06,31.93,30.48,31.52,33.78,39.31,38.73,47.17,49.54,41.43,42.8,43.8,37.15,33.97,39.58,40.49,39.23,38.97,38.75,41.65,48.37,43.3,46.74,57.47,43.38,39.77,26.6,36.18,38.73,38.46,41.58,43.36,47.07,51.09,60.48,44.6,42.54,39.65,38.37,43.82,54.73,43.21,40.25,48.38,49.4,52.4,61.77,42.92,43.85,49.77,66.44,76.75,60.64,55.93,64.13,60.15,72.55,60.92,69.85,66.2,45.86,60.83,50,49.3,45.54,47.86,61,66,69.5,75.4,77.54,56.78,41.13,45.83,50,..,61.07,65,66.67,68.93,55.82,64.33,82.02,65.65,59.15,68.22,65.54,67.44,74.42,65.94,52.4,..,..,60,..,..,60.73,69.29,74.29,73.51,61.51,45.2,44.55,53.12,67.25,65.05,69.4,65.16,54.5,54.33,49.67,60.83,62.2,60.2,68.75,..,79,85.87,93,58.5,48.6,..,..,71.11,60.83,61.93,56.62,61.92,73.46,66.15
..REGION VII (CENTRAL VISAYAS),Ampalaya [Bitter gourd] Native Variety,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Chayote,9,9.58,7.43,12.05,15.24,13.48,12.77,6.8,4.25,6.39,7.67,7.87,12.48,12.87,7.62,8.92,8.51,15.78,6.62,10.33,15.86,9.77,15.24,14.14,13.45,10.09,9.08,8.22,8.26,9.92,9.95,13.89,9.88,12.06,7.82,18.18,18.49,11.03,7.27,7.77,16.32,15.75,9.84,5.95,9.6,16.17,15.58,17.97,17.8,19.3,7.54,14.18,12.83,16.09,12.74,11.86,8.83,12.34,9.6,18.5,24.27,14.4,8.97,16.47,22.92,19.44,19.26,15.05,13.5,14.57,13.08,15.2,15.32,14.22,13.33,21.4,27.16,34.34,26.8,23.8,25.38,26.46,23.89,26.95,30.14,34.8,35.63,33.1,28.46,25.68,24.55,24.74,20.13,29.78,20.8,22.36,26.28,24.27,19.85,20,20.92,..,19.84,20.4,20,19.29,16,17.1,19.82,11.97,13.35,14.22,16.08,25.29,18.37,19.16,12.49,..,..,11,..,..,10,12.6,12.9,12.42,6.63,14.4,15.9,13.92,15.1,20.7,23.76,22.6,12.05,14.4,16.4,13.07,11,7.96,10.4,..,7.45,17.32,14.45,7.25,5.96,..,16.6,20.93,21.6,23.03,21.08,24.97,32.88,34.08
..REGION VII (CENTRAL VISAYAS),Cucumber,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Eggplant long, purple",20.44,26.15,17.5,21.58,19.48,23.37,12.86,22.24,15.08,16.46,19.05,20.35,30.56,36.5,22.66,28.79,30.9,23.27,19.43,22.84,18.11,20.92,17.7,15.66,19.69,20.91,19.86,19.29,19.86,19.03,20.11,22.2,24.37,15.16,22.85,15.2,22.54,20.5,21.12,22.29,21.17,19.65,15.39,22.51,21.22,26.75,31.4,23.77,31.83,38.29,22.54,28.93,19.35,21.46,16.78,24.15,19.49,17.36,21.63,32.39,40.51,31.18,33.13,35.47,33.59,26.69,27.6,28.25,19.31,24.58,21.52,23,16.68,26.85,16.6,40.55,49.11,51.62,30.15,38.51,46.32,34.62,45,36,35.23,48.08,37.21,41.75,33.86,32.8,31.08,34.21,40,37.18,36.25,45.6,40.54,33.67,38.29,41.25,40.38,..,37.81,34,44.67,33.21,25.65,42.13,45.02,45.7,49.45,57.97,53.12,47.56,55.8,59.76,55.04,..,..,40,..,..,53,54,56.05,30.9,31.79,38.1,41.6,46.96,51.05,51.35,67.16,59.12,46.25,53.33,53.2,48,40,37.72,32.25,..,42.5,67.4,79.25,54.25,48.6,..,..,51.83,49.17,47.41,42.15,44.83,56.31,40.46
..REGION VII (CENTRAL VISAYAS),"Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Jackfruit Green [Vegetable],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Okra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),Squash,9.28,9.03,8.28,9.54,9.46,7.58,8.14,8.01,6.28,5.75,7.82,9.13,14.49,22.11,16.63,15.35,10.28,12,14.03,14.34,15.26,12.45,10.82,8.75,7.65,6.78,7.48,8.52,11.62,12.43,9.75,12.53,16.52,17.32,14.12,14.2,13.18,14.42,9.32,9.77,8.94,7.23,6.29,6.69,7.85,14.6,19.37,23.27,15.88,17.32,12.37,15.8,15.71,11.08,9.75,13.75,13.45,14.19,10.32,9.61,11.73,13.35,16,22.8,20.74,13.53,13.38,12.67,11.15,11.08,11.89,13.85,18.1,14.98,11.3,9.58,9.69,15.86,15.08,15.94,14.33,16,15.64,17.78,17.34,20.55,19.66,16.28,15.47,15.35,12.25,..,19.2,29.2,25,19.22,14.7,15.75,15,17.2,20.09,..,25.42,19.12,14.18,10.71,8.37,9.02,11.02,11.3,16.32,22.5,23.18,20.91,18.74,18.46,14.27,..,..,13.67,..,..,11,11.4,11.8,12.74,12.83,18.7,16.4,18.8,20,36.75,43.88,37.76,12.15,11.67,10.2,9.73,15,20.16,28.15,..,10.45,10.12,13,14.15,20.56,..,17.78,22.53,23.7,21.74,16.42,14.07,20.12,22.63
..REGION VII (CENTRAL VISAYAS),Tomato,16.73,12.24,14.54,19.02,20.72,18.88,25.16,36.49,30.48,15.26,21.68,30.53,33.43,30.04,21.75,18.63,11.15,13.94,23.83,23.13,24.92,23.95,37.05,32.59,22.54,18.24,22.43,30.8,20.41,24.02,13.92,14.63,20.4,21.59,16.73,20.03,23.37,23.7,16.83,15.74,20.38,38.16,48.51,39.8,26.34,24.97,18.03,24.58,25.03,22.4,17.31,16.9,16.49,18.28,23.52,22.28,36.6,42.46,42.47,37.31,32.38,22.88,19,16.93,17.81,29.9,29.2,24.17,24.02,33.73,43.86,47.74,42.5,27.95,22,29.59,33.5,37.67,42.08,39.12,33,40.92,31.27,35.92,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.6,29.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.31,43.5,35.37,34.58,28,26.8,25.98,34.54,30.5,42.36,51.25,52.8,47.85,35.33,31.44,37.08,30.15,..,42.04,41,37.08,31.54,28.95,32.05,26.35,37.23,34.85,34.08,40.08,49.22,51.58,53.12,48.07,..,..,40,..,..,28.22,31,32.45,33.38,31.71,29.6,30.07,58.04,82.3,64.4,61.2,45.92,22.8,22.4,19.6,26,65.8,47.88,53.6,..,45.4,58.08,69.15,40,45.2,..,54.62,45.52,29.95,35.21,42.08,46.08,43.08,51.08
..REGION VII (CENTRAL VISAYAS),Upo [Bottle gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Ampalaya [Bitter gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Ampalaya [Bitter gourd] Native Variety,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Chayote,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Cucumber,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),"Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),"Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Jackfruit Green [Vegetable],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Okra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),"Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Squash,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Tomato,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),"Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),Upo [Bottle gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
